date,district,is_dtp,is_transport,is_fire,is_toxic,is_bio,is_nature,is_zkh,is_etc
2022-01-01,Пермский МО,0.8285460886670466,0.5864768771159624,0.7503543829596919,0.6658203538793921,0.5064586491779419,0.15927125361092173,0.5381818643061813,0.16866745783435383
2022-01-01,Сивинский МО,0.08655399015144102,0.4681953807155497,0.17367504368702555,0.2049539502541849,0.49553286889834736,0.03055797180896057,0.46071554961766154,0.026174100450261917
2022-01-01,Соликамский ГО,0.3866674561376049,0.39409052641348374,0.689515401632114,0.4227364314414047,0.498611198788239,0.025656103639216086,0.4777156381511582,0.06061391797549931
2022-01-01,Суксунский ГО,0.08976616253905603,0.48376295603763303,0.28072248343065537,0.2782640201396169,0.4915248008373411,0.036107072594295686,0.42223864621266377,0.027006020038627433
2022-01-01,Уинский МО,0.05944115584421472,0.4345271868823895,0.1607667070940192,0.2881449846892144,0.4914641597214468,0.028036734269493643,0.42223864621266377,0.028395437023018263
2022-01-01,Чайковский ГО,0.15503827832013578,0.4755719898660009,0.3865183047007799,0.38861133310643714,0.49915235847297007,0.07272852742219867,0.4355217497829229,0.04290345489123538
2022-01-01,Частинский МО,0.11605289012606035,0.5138192207363916,0.18453598665319357,0.42861850382905753,0.49553286889834736,0.028842850527979164,0.4586721157526305,0.023711055968686855
2022-01-01,Чердынский ГО,0.09738192764540601,0.4586501621432283,0.3200084992051042,0.2496229429727065,0.4932403048730614,0.032768092881506325,0.4586721157526305,0.028248709635331135
2022-01-01,Чернушинский ГО,0.27006031290987975,0.4661782278576366,0.5016684263021725,0.6749466811699061,0.4983327555330247,0.05547051010319872,0.4701147527744121,0.041220982071476946
2022-01-01,Чусовской ГО,0.38793327233018704,0.586705516141198,0.631536702796947,0.39962498410727376,0.4946182002807088,0.06008699196029633,0.4735004904444562,0.03302294519652965
2022-01-01,Юрлинский МО,0.05356516232488577,0.3473897099777026,0.14303609559154842,0.20532377790717588,0.4943856545169621,0.0234069351698652,0.4275689262509685,0.028906142560782524
2022-01-01,Юсьвинский МО,0.07515913633755722,0.4423730181584397,0.26031584954188686,0.22231178022944798,0.4914641597214468,0.033394170589524944,0.42223864621266377,0.02655074161646273
2022-01-02,Александровский МО,0.3104025968687359,0.49018224036822006,0.3736972332121133,0.2858099973979254,0.49641368856031454,0.0260724537049344,0.4640928823571217,0.01695984333264387
2022-01-02,Бардымский МО,0.14925416337625796,0.41436734663066327,0.33766842526663077,0.43531636648306393,0.4999296345054161,0.03988898785317771,0.42424697382528986,0.02495284181845876
2022-01-02,Березовский МО,0.04309946626115871,0.3503759163417453,0.26840288138688756,0.21838336769484998,0.49641368856031454,0.03306405506165231,0.42223864621266377,0.02526851212361641
2022-01-02,Большесосновский МО,0.04126026424331977,0.3632558407233969,0.19762377422720986,0.2177827534783793,0.4981530802506752,0.032421647633447015,0.42223864621266377,0.027282313211893477
2022-01-02,Верещагинский ГО,0.11122749131330929,0.45231772484258004,0.41781439074925875,0.267930617458964,0.5013648769677012,0.05542728469522958,0.4638639976426869,0.02916954692783384
2022-01-02,ГО город Березники,0.592255831456365,0.3465377883451096,0.6223854096726397,0.6692007097135132,0.5040891842020204,0.03529100307258769,0.5489746100016418,0.05545087935348321
2022-01-02,ГО город Кизел,0.0731535845831141,0.44566530660687914,0.2776880760134638,0.31051022496373515,0.49641368856031454,0.03330512807230322,0.42223864621266377,0.028204007794164994
2022-01-02,Гайнский МО,0.04172907347965224,0.3630700916794892,0.2446842076502854,0.21189610769828324,0.4914504984143319,0.0482480636867687,0.4275689262509685,0.031018034026858866
2022-01-02,Горнозаводский ГО,0.10642157810162339,0.4710688619581624,0.4714422389163619,0.24047450333787226,0.5013648769677012,0.021406468514623127,0.46071554961766154,0.02611586762574949
2022-01-02,Губахинский МО,0.13345815483887857,0.4830094948142853,0.41510962156783265,0.23989993267260726,0.49641368856031454,0.04283296302599284,0.475551951404745,0.03201789378939103
2022-01-02,Добрянский ГО,0.40732873039168865,0.49552906704858285,0.5492252725756718,0.4933360826362574,0.49641368856031454,0.03750524891886492,0.4335002351008311,0.027723529040770186
2022-01-02,Еловский МО,0.11886125193012499,0.44095862650896234,0.1255589292046249,0.3272389982479459,0.49322664207963546,0.025945208677188598,0.46071554961766154,0.04041864007584431
2022-01-02,ЗАТО Звездный,0.06617260030493395,0.332334036004763,0.13175592239785958,0.3002105801936141,0.5006266433258635,0.037465606494514046,0.38126081186488253,0.021796346241582328
2022-01-02,Ильинский ГО,0.13240514865930056,0.4558010691351767,0.2908018533547677,0.22836948330176976,0.49641368856031454,0.03178711145065034,0.42424697382528986,0.025311555809797798
2022-01-02,Карагайский МО,0.3916650589338396,0.5194006977601142,0.3237576459862659,0.24173811374467213,0.5013648769677012,0.03816120749644673,0.4586721157526305,0.02693428633578321
2022-01-02,Кишертский МО,0.07937986034556332,0.5040356259795694,0.18956067037160257,0.31281559509868107,0.49641368856031454,0.04541214864634981,0.4620473030841038,0.02357807904607614
2022-01-02,Косинский МО,0.0642918157648823,0.4231198069373573,0.13714592861357155,0.24633768603053552,0.49463727005187313,0.025911769619118723,0.42223864621266377,0.023701478248563328
2022-01-02,Кочевский МО,0.04758935568888878,0.35611387027682323,0.1493750058682648,0.21161014202063563,0.4981530802506752,0.02694199573546308,0.42223864621266377,0.029232992316854577
2022-01-02,Красновишерский ГО,0.1055393045767702,0.40376520205239197,0.2667593895501107,0.20279901657451443,0.49641368856031454,0.02296393438930664,0.4586721157526305,0.023475598472374733
2022-01-02,Краснокамский ГО,0.6139205793628935,0.43784276861611665,0.6017881894898425,0.49411748833892283,0.5051743500160194,0.0365002184816726,0.4721646999074877,0.03628143478800528
2022-01-02,Кудымкарский МО,0.1483214465567131,0.387638536014774,0.40371146182971385,0.2186421166092974,0.5013648769677012,0.03427197309068513,0.4586721157526305,0.029049377567230646
2022-01-02,Куединский МО,0.13168240279477442,0.5113364966067159,0.3604379957135477,0.5526474071027822,0.4995883177964862,0.032000336412843874,0.42223864621266377,0.027875999911982995
2022-01-02,Кунгурский МО,0.3716211533428239,0.4450493621080419,0.6101201586977503,0.4062251609061744,0.5056202107361037,0.09076210586449177,0.5193711882951907,0.05408518161868051
2022-01-02,Лысьвенский ГО,0.45056028982530943,0.45565651487966885,0.5613650552849643,0.33490790597373776,0.49641368856031454,0.02792262523627039,0.4721646999074877,0.030193346359392186
2022-01-02,Нытвенский ГО,0.6332026739383776,0.445340460761224,0.40481966862524466,0.2931415606064903,0.5013648769677012,0.07015024671738847,0.42223864621266377,0.03651884959992946
2022-01-02,Октябрьский ГО,0.21983671506066263,0.5329821574009208,0.35455179601814735,0.24642579919395974,0.49641368856031454,0.03140925492262956,0.4586721157526305,0.025424387307630348
2022-01-02,Ординский МО,0.0526938360425891,0.43259210358001887,0.16138756624502892,0.31039940991309545,0.4999296345054161,0.03430643113689722,0.42223864621266377,0.029864654842721015
2022-01-02,Осинский ГО,0.2551615224031444,0.4238363440522016,0.27873855116788127,0.37081583072599716,0.4999296345054161,0.02645777937218167,0.4640928823571217,0.02694296364479011
2022-01-02,Оханский ГО,0.09158556020274583,0.44182208040441523,0.2674429951072227,0.4211425392418597,0.5013648769677012,0.031046733779902132,0.46071554961766154,0.02563548556405209
2022-01-02,Очерский ГО,0.40449361074141194,0.49571165559094266,0.3258288764528229,0.3821343886813003,0.5013648769677012,0.036986395868039264,0.42424697382528986,0.026003502377985824
2022-01-02,Пермский ГО,0.7951473302910893,0.6155840614339771,0.8895956004366348,0.7092574759178368,0.5088326994008959,0.22389605252955505,0.6044335861037013,0.2105379621248138
2022-01-02,Пермский МО,0.7953308841939248,0.5459418571674167,0.7582552543989423,0.6547827043198129,0.5076705969586313,0.14502313905363745,0.5381818643061813,0.11949221516058457
2022-01-02,Сивинский МО,0.11097532864659598,0.4459539606220596,0.16929329202112875,0.18852318860138298,0.5013648769677012,0.03140432138347941,0.46071554961766154,0.02603088535148123
2022-01-02,Соликамский ГО,0.5177283763208557,0.3508590614957462,0.6312157406187695,0.37123411559709285,0.5005318451762435,0.030287001758637334,0.4777156381511582,0.05950844408190158
2022-01-02,Суксунский ГО,0.0989329001854936,0.4515843187909186,0.2794199982041208,0.3205534158692077,0.49463727005187313,0.038542899516414784,0.42223864621266377,0.026774009069368946
2022-01-02,Уинский МО,0.03885314576613693,0.4344891746997997,0.17929111117930277,0.36801989685447334,0.4914504984143319,0.02550887822300862,0.42223864621266377,0.0314428379070815
2022-01-02,Чайковский ГО,0.1368420687672424,0.49489450164244914,0.33092160280859073,0.4009695754933443,0.5014420217667204,0.07877861190459688,0.4355217497829229,0.03026798471563547
2022-01-02,Частинский МО,0.15847106966115385,0.4713705018091759,0.17172517020435552,0.46972734533070687,0.5013648769677012,0.026839310683012183,0.4586721157526305,0.025972126682765547
2022-01-02,Чердынский ГО,0.09060384613095418,0.40130727700901364,0.3095503736696099,0.24621461557539662,0.49322664207963546,0.029229483642310435,0.4586721157526305,0.025894198225676512
2022-01-02,Чернушинский ГО,0.18840385003908872,0.41587357572930805,0.46734220474380395,0.6943698176791224,0.5041647833520541,0.06065741098072142,0.4701147527744121,0.034328232882092656
2022-01-02,Чусовской ГО,0.5765766772575233,0.5137534371363192,0.6010825965686203,0.48751557972546455,0.49641368856031454,0.05678437046092604,0.4735004904444562,0.028682180525096537
2022-01-02,Юрлинский МО,0.050577269911496255,0.3427497033213766,0.12839580861899014,0.19444446758813688,0.4981530802506752,0.02162739163821996,0.4275689262509685,0.025642561986920272
2022-01-02,Юсьвинский МО,0.06041515231541644,0.42416387089762075,0.2266902293445242,0.2275087421064603,0.4914504984143319,0.03199180649946419,0.42223864621266377,0.02435257051859613
2022-01-03,Александровский МО,0.18820112299606423,0.47726859018835727,0.4328809902343601,0.29330817879826127,0.49641368856031454,0.024230636654433806,0.4640928823571217,0.019142342437873175
2022-01-03,Бардымский МО,0.13461254856738775,0.375152815636354,0.3660723296064731,0.5499008812754126,0.4999296345054161,0.029409844890644663,0.42424697382528986,0.025822306150730407
2022-01-03,Березовский МО,0.06402366072888203,0.3326109170310019,0.28014939858278015,0.2622500949746006,0.49641368856031454,0.02900465540038394,0.42223864621266377,0.024469110461266434
2022-01-03,Большесосновский МО,0.03530467094876506,0.2864035901072501,0.17634266055738773,0.23833001666767892,0.4981530802506752,0.024908458451437077,0.42223864621266377,0.023200503186306693
2022-01-03,Верещагинский ГО,0.08930088572907588,0.45888072624821247,0.4081759833604218,0.2519014092767511,0.5013648769677012,0.04987483748158423,0.4638639976426869,0.035076651883412475
2022-01-03,ГО город Березники,0.38056910876155603,0.30919136920428547,0.5720969450788456,0.6261211599936164,0.5040891842020204,0.02738679906102222,0.5489746100016418,0.0748167097265825
2022-01-03,ГО город Кизел,0.05259985617245727,0.38732973348984634,0.3100207349452189,0.2896812280992422,0.49641368856031454,0.03614125464202752,0.42223864621266377,0.027823854957493704
2022-01-03,Гайнский МО,0.04346625632396277,0.3019782035119187,0.2426530630811847,0.23089255988433272,0.4914504984143319,0.0379355675008733,0.4275689262509685,0.024022374057668588
2022-01-03,Горнозаводский ГО,0.07789933969171395,0.4276503504803052,0.5200391787022376,0.23653292399560638,0.5013648769677012,0.021065388065263098,0.46071554961766154,0.03036878044957262
2022-01-03,Губахинский МО,0.07398860256752164,0.44852697981424094,0.4285553450904785,0.227251018854735,0.49641368856031454,0.048518020007375984,0.475551951404745,0.034846460275190866
2022-01-03,Добрянский ГО,0.35745992875630744,0.5632182030565991,0.5607890008864898,0.4943733648821867,0.49641368856031454,0.029070086526491686,0.4335002351008311,0.034443384663805095
2022-01-03,Еловский МО,0.09055398768760496,0.36653842059825437,0.16658811759210196,0.2990087982575882,0.49322664207963546,0.025408763190622848,0.46071554961766154,0.02618193594365133
2022-01-03,ЗАТО Звездный,0.05801606033848564,0.3040301426604855,0.12933816277038904,0.29916612290382,0.5006266433258635,0.028947208068522523,0.38126081186488253,0.022245203290953204
2022-01-03,Ильинский ГО,0.13174578719001984,0.44206295430348713,0.29113478766537126,0.26051682190364667,0.49641368856031454,0.028119320635778416,0.42424697382528986,0.025324604989680727
2022-01-03,Карагайский МО,0.42582968005505234,0.5035209313575475,0.329864869376478,0.24137032354473534,0.5013648769677012,0.028935970873333314,0.4586721157526305,0.02493333999724247
2022-01-03,Кишертский МО,0.16155448566170497,0.50438595093295,0.21128595726375277,0.35872465398129605,0.49641368856031454,0.03706563451773037,0.4620473030841038,0.02264406921153211
2022-01-03,Косинский МО,0.1073858443501812,0.315641059129696,0.13564976077827526,0.25935064697916593,0.49463727005187313,0.021348753878527728,0.42223864621266377,0.02573775345258835
2022-01-03,Кочевский МО,0.05830663524035552,0.2905439385589906,0.13876027404419783,0.2334782662788226,0.4981530802506752,0.0263162984549344,0.42223864621266377,0.023866217753008578
2022-01-03,Красновишерский ГО,0.09765162478750958,0.3705957759613643,0.3171289555716168,0.2322548117850973,0.49641368856031454,0.02411793701457008,0.4586721157526305,0.026344993858393444
2022-01-03,Краснокамский ГО,0.4133067296208207,0.3933021246084847,0.6037027472910105,0.5497418148191262,0.5051743500160194,0.042157124162991576,0.4721646999074877,0.04195473307336705
2022-01-03,Кудымкарский МО,0.21225313406147067,0.34610887681451274,0.4314810482963692,0.26161639814529963,0.5013648769677012,0.02732615844033037,0.4586721157526305,0.029089392502775504
2022-01-03,Куединский МО,0.19930536120856884,0.43107702347765126,0.38105865970401387,0.43622472117435773,0.4995883177964862,0.03718011706236063,0.42223864621266377,0.028712568371855103
2022-01-03,Кунгурский МО,0.3508229350200365,0.5295624411353106,0.5983033712617202,0.3658648707825805,0.5056202107361037,0.05451242972306478,0.5193711882951907,0.08743235646878869
2022-01-03,Лысьвенский ГО,0.4080073043086339,0.525784087066107,0.5571842001605026,0.33545176915431807,0.49641368856031454,0.03093875076417167,0.4721646999074877,0.03943178362561635
2022-01-03,Нытвенский ГО,0.38327219004024443,0.4896717660250516,0.4056836508847277,0.23243012979820626,0.5013648769677012,0.04377318662716505,0.42223864621266377,0.03567616326851603
2022-01-03,Октябрьский ГО,0.43163772575426185,0.4852359172856576,0.36604042672727244,0.22938756547139313,0.49641368856031454,0.03493576501929462,0.4586721157526305,0.02557876337756412
2022-01-03,Ординский МО,0.10128734045205623,0.4697011192668169,0.19255597430701257,0.2849097101462105,0.4999296345054161,0.028900441845225826,0.42223864621266377,0.02499374461450601
2022-01-03,Осинский ГО,0.16465097782659144,0.36354287699824794,0.30106712895344123,0.49414970626732,0.4999296345054161,0.021244874122689748,0.4640928823571217,0.029208876248671158
2022-01-03,Оханский ГО,0.10310653110246851,0.4045521234970218,0.3121303723914062,0.465049170172769,0.5013648769677012,0.02737856823944827,0.46071554961766154,0.023930113700730345
2022-01-03,Очерский ГО,0.1770332659843868,0.5216438914510805,0.33884983615849945,0.35693864706633743,0.5013648769677012,0.034321971160682335,0.42424697382528986,0.02545407522412048
2022-01-03,Пермский ГО,0.4634699204300469,0.6515099717865049,0.8879719780711037,0.6923681846215666,0.5088326994008959,0.14447961583118232,0.6044335861037013,0.2221136408272964
2022-01-03,Пермский МО,0.6137774617412481,0.54057213762194,0.7554725606662015,0.6233690508939275,0.5076705969586313,0.07246166522819018,0.5381818643061813,0.19378363967828105
2022-01-03,Сивинский МО,0.13348724778131987,0.37416767122234806,0.19673740101338555,0.20747760907084903,0.5013648769677012,0.02356857001662399,0.46071554961766154,0.027669831234346385
2022-01-03,Соликамский ГО,0.45264317615578914,0.3179411371355352,0.6732263998052054,0.3999586271360063,0.5005318451762435,0.022111194894089678,0.4777156381511582,0.055650282723777776
2022-01-03,Суксунский ГО,0.11720658155678543,0.5086517926944711,0.28597399379073285,0.2845150698390158,0.49463727005187313,0.03229681464904959,0.42223864621266377,0.027415054733577478
2022-01-03,Уинский МО,0.0686410477662736,0.32869685140377397,0.19065067123268073,0.2891045478155635,0.4914504984143319,0.027903099019072328,0.42223864621266377,0.02817939712274692
2022-01-03,Чайковский ГО,0.12027310455220312,0.42178671839095155,0.33971438194410103,0.40405419059948444,0.5014420217667204,0.05955296830942572,0.4355217497829229,0.039070652441533855
2022-01-03,Частинский МО,0.2554542607190866,0.453425413252635,0.23137636376560303,0.478493095230863,0.5013648769677012,0.02543175105711827,0.4586721157526305,0.026165038310520493
2022-01-03,Чердынский ГО,0.11874115362685699,0.3848724994340371,0.3618382980686729,0.23757678526906453,0.49322664207963546,0.02680908823965951,0.4586721157526305,0.029890170848431537
2022-01-03,Чернушинский ГО,0.20174449603638514,0.38973030934662245,0.4561918076130595,0.604597672750207,0.5041647833520541,0.052761452590272054,0.4701147527744121,0.04542088081653909
2022-01-03,Чусовской ГО,0.5066744237123219,0.5654439123273645,0.6356950365893725,0.3642868898087069,0.49641368856031454,0.048610617419417856,0.4735004904444562,0.03634715058440709
2022-01-03,Юрлинский МО,0.0344753017883922,0.26160193260726033,0.1527739635089866,0.21534898940942226,0.4981530802506752,0.019675390841562352,0.4275689262509685,0.022130320980483727
2022-01-03,Юсьвинский МО,0.11940274115926863,0.3322738512723129,0.26124465687484505,0.2629717319181544,0.4914504984143319,0.02904939277542376,0.42223864621266377,0.026353034157970374
2022-01-04,Александровский МО,0.24399989960588592,0.45799700214108324,0.41493872208398996,0.31354633178626395,0.49641368856031454,0.027508483625501165,0.4640928823571217,0.021825489008247843
2022-01-04,Бардымский МО,0.18065292680573677,0.3477156210383518,0.36408926788517704,0.5028320619123067,0.4999296345054161,0.027669797098018083,0.42424697382528986,0.025579944456741558
2022-01-04,Березовский МО,0.05828980149449497,0.34107971091734607,0.2622835202610264,0.2865538138582402,0.49641368856031454,0.028444188809467006,0.42223864621266377,0.024978766330536115
2022-01-04,Большесосновский МО,0.0545086448273797,0.2864035901072501,0.16260342112499862,0.2570884123600047,0.4981530802506752,0.026394136335591633,0.42223864621266377,0.023392167209049314
2022-01-04,Верещагинский ГО,0.1595093696292365,0.4053506117423179,0.4210779067434341,0.24920295005062038,0.5013648769677012,0.05917779192837533,0.4638639976426869,0.03236392050403914
2022-01-04,ГО город Березники,0.28939822546624183,0.3045184871669213,0.5937669956081558,0.6541914728168678,0.5040891842020204,0.024251648153619725,0.5489746100016418,0.07472560902758489
2022-01-04,ГО город Кизел,0.07152482634294875,0.3873400523986154,0.3322343501079566,0.3238698019818439,0.49641368856031454,0.029337835916625962,0.42223864621266377,0.02641241384936179
2022-01-04,Гайнский МО,0.06992893376956193,0.3317535604443678,0.24496789986129291,0.22652038002768005,0.4914504984143319,0.03423324150677708,0.4275689262509685,0.02305748881904125
2022-01-04,Горнозаводский ГО,0.10651737851481942,0.44780876780846973,0.5241954510954684,0.2263479880809262,0.5013648769677012,0.025092085085672504,0.46071554961766154,0.02737276707831964
2022-01-04,Губахинский МО,0.10217099120783414,0.44853773549288756,0.4132486583801705,0.2702787709117389,0.49641368856031454,0.053009400773437576,0.475551951404745,0.032508773693273055
2022-01-04,Добрянский ГО,0.2579754720868637,0.5574210232824902,0.6009319915209975,0.42650771902636586,0.49641368856031454,0.028120880894064115,0.4335002351008311,0.03177801551408837
2022-01-04,Еловский МО,0.10920578312092388,0.3337951735790371,0.16640165655050837,0.31067505880465324,0.49322664207963546,0.022573331132481507,0.46071554961766154,0.0258930753564947
2022-01-04,ЗАТО Звездный,0.045289328844868665,0.3147902673515503,0.12752478741223214,0.2568461311891003,0.5006266433258635,0.027050060536257362,0.38126081186488253,0.022221156270544072
2022-01-04,Ильинский ГО,0.1338104126119588,0.46357822537339827,0.31806364240626533,0.30153685238162026,0.49641368856031454,0.032482607693994026,0.42424697382528986,0.023646148569943907
2022-01-04,Карагайский МО,0.36828738042896125,0.49376922185078326,0.3259616324546206,0.2557243576078318,0.5013648769677012,0.03565918325315311,0.4586721157526305,0.023174162385813858
2022-01-04,Кишертский МО,0.11113371402587471,0.5133242262069861,0.2031520480244565,0.3097656770342446,0.49641368856031454,0.041313966627418756,0.4620473030841038,0.022208950439839857
2022-01-04,Косинский МО,0.06279946012996532,0.313322303972753,0.1361676713722414,0.2920596167786995,0.49463727005187313,0.019352245065826543,0.42223864621266377,0.025346601421904653
2022-01-04,Кочевский МО,0.09921058420909862,0.29293417081839745,0.16544831078023672,0.23239215765905233,0.4981530802506752,0.026361247541388987,0.42223864621266377,0.02381676899724007
2022-01-04,Красновишерский ГО,0.08968155828199117,0.3398368890678819,0.30165485282413407,0.2584848708036064,0.49641368856031454,0.024950002599661215,0.4586721157526305,0.024165578037857346
2022-01-04,Краснокамский ГО,0.4179629560166104,0.3747906235943139,0.6167369372842602,0.4576906883031824,0.5051743500160194,0.0433934309576602,0.4721646999074877,0.036189410192752396
2022-01-04,Кудымкарский МО,0.2118573687816792,0.34576564730804776,0.4382504560204125,0.2401582791303049,0.5013648769677012,0.03221130748337536,0.4586721157526305,0.031115819243551005
2022-01-04,Куединский МО,0.12672052465373726,0.41252726459372485,0.3696307573532626,0.47046123481692725,0.4995883177964862,0.03672188434288152,0.42223864621266377,0.030705200504431835
2022-01-04,Кунгурский МО,0.3426040161222161,0.5366889553555932,0.5982516712097652,0.2988851697347199,0.5056202107361037,0.05010559117906937,0.5193711882951907,0.07793113112695414
2022-01-04,Лысьвенский ГО,0.4394067460515771,0.4960578782103518,0.5686933819409612,0.32500108131830796,0.49641368856031454,0.02343910916863519,0.4721646999074877,0.036798217182651326
2022-01-04,Нытвенский ГО,0.32801101086493717,0.4799289975111427,0.44467224108883374,0.22783183454374367,0.5013648769677012,0.056782401220306346,0.42223864621266377,0.03214173044904403
2022-01-04,Октябрьский ГО,0.20917972481982441,0.4891176887775066,0.37544008739828055,0.24272638232684188,0.49641368856031454,0.03189447194454138,0.4586721157526305,0.02790177815833708
2022-01-04,Ординский МО,0.08162538623197318,0.4787984462335288,0.20360045406980615,0.2902048863943037,0.4999296345054161,0.02779907662926205,0.42223864621266377,0.023269398921268426
2022-01-04,Осинский ГО,0.2755966567025071,0.33649752084979195,0.31353891636689524,0.4471125510020506,0.4999296345054161,0.021028347630495672,0.4640928823571217,0.031243358627227064
2022-01-04,Оханский ГО,0.09367114544441295,0.4157409362585035,0.2837809883514739,0.4358421380474105,0.5013648769677012,0.030035127049371814,0.46071554961766154,0.02422415700130574
2022-01-04,Очерский ГО,0.17665486326875154,0.49429480935528575,0.39992531048006824,0.29909221002342995,0.5013648769677012,0.03946861022804838,0.42424697382528986,0.023467428424543354
